Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_CLI_ON_PLAIN_K1767
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_CLI_ON_TOK_K1856
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_CLI_PARSE
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_CLI_PARSE_K1928
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_CLI_PARSE_K1929
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_CLI_PARSE_K1930
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_CLI_TOKS
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_CLI_TOKS_K1894
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_CLI_VALIDATE
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_CLI_WORD_SET
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_ENCODE_CTX_ROOT
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_ENCODE_CTX_ROOT_K1269
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_ENCODE_CTX_ROOT_K1270
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_ENCODE_DOTTED_SET
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_ENCODE_EMIT_K1280
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_ENCODE_ENCODE
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_ENCODE_ENCODE_K1380
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_ENCODE_ENCODE_K1381
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_ENCODE_FCTX_ROOT
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_ENCODE_FCTX_ROOT_K1162
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_ENCODE_PUT_PRIM_K1087
  0.00      0.28     0.00        1     0.00     0.00  WL_FID_F64_BIG_OF_NAT
