Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.15     0.00        2     0.00     0.00  WL_FID_CLI_TOKS_STEP
  0.00      0.15     0.00        2     0.00     0.00  WL_FID_CLI_TOKS_STEP_K1755
  0.00      0.15     0.00        2     0.00     0.00  WL_FID_CLI_TOK_WORD
  0.00      0.15     0.00        2     0.00     0.00  WL_FID_FILE_READ_BYTES
  0.00      0.15     0.00        2     0.00     0.00  WL_FID_IO_PURE
  0.00      0.15     0.00        2     0.00     0.00  WL_FID_LIST_APPEND
  0.00      0.15     0.00        2     0.00     0.00  WL_FID_READ_LOOP
  0.00      0.15     0.00        2     0.00     0.00  file_read_bytes_call
  0.00      0.15     0.00        2     0.00     1.69  file_read_bytes_pack
  0.00      0.15     0.00        2     0.00     0.00  file_read_bytes_run
  0.00      0.15     0.00        2     0.00     0.00  spin_448
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_BIGNAT_DIV_POW10
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_BIGNAT_DIV_POW10_K40
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_BIGNAT_DIV_POW5
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_BIGNAT_P5_STEP
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_BIGNAT_P5_STEP_K21
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_CLI_COMMIT_K1798
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_CLI_COMMIT_K1799
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_CLI_COMMIT_K1800
  0.00      0.15     0.00        1     0.00    20.73  WL_FID_CLI_CONVERT
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_CLI_CONVERT_K1629
  0.00      0.15     0.00        1     0.00     5.55  WL_FID_CLI_CONVERT_K1637
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_CLI_FLAG_AFTER
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_CLI_FLAG_AFTER_K1686
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_CLI_ON_PLAIN
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_CLI_ON_PLAIN_K1767
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_CLI_ON_TOK_K1856
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_CLI_PARSE
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_CLI_PARSE_K1928
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_CLI_PARSE_K1929
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_CLI_PARSE_K1930
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_CLI_TOKS
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_CLI_TOKS_K1894
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_CLI_VALIDATE
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_CLI_WORD_SET
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_ENCODE_CTX_ROOT
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_ENCODE_CTX_ROOT_K1269
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_ENCODE_CTX_ROOT_K1270
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_ENCODE_DOTTED_SET
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_ENCODE_EMIT_K1280
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_ENCODE_ENCODE
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_ENCODE_ENCODE_K1380
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_ENCODE_ENCODE_K1381
  0.00      0.15     0.00        1     0.00     0.00  WL_FID_ENCODE_FCTX_ROOT
