Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.72     0.00    38250     0.00     0.00  WL_FID_TEXT_KS_PUT_GO
  0.00      0.72     0.00    38250     0.00     0.00  WL_FID_TEXT_KT_PUT
  0.00      0.72     0.00    38250     0.00     0.00  WL_FID_TEXT_KT_PUT_GO
  0.00      0.72     0.00    38250     0.00     0.00  WL_FID_TEXT_KT_PUT_GO_K967
  0.00      0.72     0.00    38250     0.00     0.00  spin_110
  0.00      0.72     0.00    38250     0.00     0.00  spin_347
  0.00      0.72     0.00    34547     0.00     0.00  WL_FID_BIGNAT_STRIP
  0.00      0.72     0.00    33504     0.00     0.00  WL_FID_BIGNAT_MUL_K1228
  0.00      0.72     0.00    33504     0.00     0.00  WL_FID_BIGNAT_MUL_K1229
  0.00      0.72     0.00    33504     0.00     0.00  WL_FID_F64_DG_FIX
  0.00      0.72     0.00    30600     0.00     0.00  WL_FID_ENCODE_PUT_CELLS_SEQ_K858
  0.00      0.72     0.00    30600     0.00     0.00  spin_11
  0.00      0.72     0.00    29986     0.00     0.00  WL_FID_BIGNAT_SHL
  0.00      0.72     0.00    29986     0.00     0.00  WL_FID_BIGNAT_SHL_K1237
  0.00      0.72     0.00    29986     0.00     0.00  WL_FID_BIGNAT_SHR
  0.00      0.72     0.00    29986     0.00     0.00  WL_FID_BIGNAT_SHR_BITS
  0.00      0.72     0.00    29986     0.00     0.00  WL_FID_BIGNAT_SHR_K880
  0.00      0.72     0.00    29496     0.00     0.00  WL_FID_BIGNAT_POW10
  0.00      0.72     0.00    27920     0.00     0.00  WL_FID_F64_DG_FIX_K605
  0.00      0.72     0.00    27920     0.00     0.00  WL_FID_F64_DG_FIX_K606
  0.00      0.72     0.00    27920     0.00     0.00  WL_FID_F64_DG_FIX_K607
  0.00      0.72     0.00    27920     0.00     0.00  WL_FID_F64_DG_FIX_NEXT
  0.00      0.72     0.00    27345     0.00     0.00  WL_FID_STRING_REPEAT_K490
  0.00      0.72     0.00    27256     0.00     0.00  WL_FID_BIGNAT_ADD_K1111
  0.00      0.72     0.00    23912     0.00     0.00  WL_FID_BIGNAT_POW10_K1226
  0.00      0.72     0.00    23280     0.00     0.00  spin_183
  0.00      0.72     0.00    22950     0.00     0.00  WL_FID_ENCODE_PUT_PRIM_K1087
  0.00      0.72     0.00    22950     0.00     0.00  WL_FID_F64_SHOW_TOON_FAST
  0.00      0.72     0.00    22950     0.00     0.00  WL_FID_F64_TOKEN_VALUE
  0.00      0.72     0.00    22950     0.00     0.00  WL_FID_JSON_STEP_K1258
  0.00      0.72     0.00    22950     0.00     0.00  WL_FID_JSON_STEP_K1259
  0.00      0.72     0.00    22131     0.00     0.00  WL_FID_BIGNAT_DIV_POW5
  0.00      0.72     0.00    21313     0.00     0.00  WL_FID_BIGNAT_P5_STEP
  0.00      0.72     0.00    21313     0.00     0.00  WL_FID_BIGNAT_P5_STEP_K21
  0.00      0.72     0.00    18818     0.00     0.00  WL_FID_F64_DIGITS_TEXT
  0.00      0.72     0.00    18818     0.00     0.00  WL_FID_F64_INT_FIT
  0.00      0.72     0.00    18818     0.00     0.00  WL_FID_F64_PLAIN
